# Pathway	SRR579281_Coverage
PWY-1042: glycolysis IV (plant cytosol)|g__Escherichia.s__Escherichia_coli	0.6515480078
PWY-4242: pantothenate and coenzyme A biosynthesis III	0.0702139597
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Veillonella.s__Veillonella_parvula	0.5568008306
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.3490667141
COA-PWY: coenzyme A biosynthesis I	0.0832457772
COA-PWY: coenzyme A biosynthesis I|g__Veillonella.s__Veillonella_parvula	0.7458749926
COA-PWY: coenzyme A biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.3303821721
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.0000302293
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0.1451300178
GLUTORN-PWY: L-ornithine biosynthesis	0.0031802370
GLUTORN-PWY: L-ornithine biosynthesis|g__Veillonella.s__Veillonella_parvula	0.4986320165
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.0000316032
PWY-6124: inosine-5'-phosphate biosynthesis II	0.0607841073
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	0.0000446273
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_salivarius	0.4817093694
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_parasanguinis	0.2238596722
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	0.2246025559
PWY-3841: folate transformations II	0.0000215172
PWY-3841: folate transformations II|g__Streptococcus.s__Streptococcus_salivarius	0.6867557598
PWY-3841: folate transformations II|g__Streptococcus.s__Streptococcus_parasanguinis	0.3876281942
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.0000001125
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	0.0000339880
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	0.0000288643
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0.3937291488
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	0.0000399890
METSYN-PWY: L-homoserine and L-methionine biosynthesis	0.0000342765
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0.0000192395
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula	0.1467268499
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	0.0000164911
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_parvula	0.1775904576
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.0000000312
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	0.0000091060
PWY-6628: superpathway of L-phenylalanine biosynthesis	0.0000000001
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.0000274835
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Veillonella.s__Veillonella_parvula	0.1756767795
PWY-6897: thiamin salvage II	0.0003429838
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.0000426185
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	0.7897861130
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Fusobacterium.s__Fusobacterium_nucleatum	0.6868394459
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	0.5843408760
PWY66-409: superpathway of purine nucleotide salvage	0.0000000002
RHAMCAT-PWY: L-rhamnose degradation I	0.0135498987
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	0.0000000008
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0.0049491006
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Veillonella.s__Veillonella_parvula	0.6673556680
PWY-6317: galactose degradation I (Leloir pathway)	0.0000008293
PWY-6317: galactose degradation I (Leloir pathway)|unclassified	0.0000000000
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	0.0000000029
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.0000000015
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0.0000028921
PWY-7199: pyrimidine deoxyribonucleosides salvage	0.0013787959
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Streptococcus.s__Streptococcus_parasanguinis	0.7607942624
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0.0000000312
PWY-6936: seleno-amino acid biosynthesis	0.0000168877
PWY-7208: superpathway of pyrimidine nucleobases salvage	0.0000109941
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	0.0000028577
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Veillonella.s__Veillonella_parvula	0.0643101511
PWY-6353: purine nucleotides degradation II (aerobic)	0.0000000001
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.0029957642
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_parvula	0.5077574936
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	0.7716337093
PWY66-400: glycolysis VI (metazoan)	0.0000000016
PWY-7196: superpathway of pyrimidine ribonucleosides salvage	0.0000083907
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.0000123682
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_parvula	0.1377507672
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	0.0000000000
ANAEROFRUCAT-PWY: homolactic fermentation	0.0000000000
PWY-5484: glycolysis II (from fructose 6-phosphate)	0.0000000015
PWY-5973: cis-vaccenate biosynthesis	0.0000007189
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	0.0000171385
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.0000004178
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Escherichia.s__Escherichia_coli	0.6343912130
PWY-621: sucrose degradation III (sucrose invertase)	0.0000090462
PWY-621: sucrose degradation III (sucrose invertase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.8530927776
PWY-621: sucrose degradation III (sucrose invertase)|unclassified	0.0000000000
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	0.0000000001
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Streptococcus.s__Streptococcus_salivarius	0.4561466873
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Streptococcus.s__Streptococcus_parasanguinis	0.2566372498
HSERMETANA-PWY: L-methionine biosynthesis III	0.0000171384
PWY-7663: gondoate biosynthesis (anaerobic)	0.0000005752
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	0.0000000078
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5822101554
THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	0.0000000000
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0.0000073294
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Veillonella.s__Veillonella_parvula	0.0929049896
PWY-7234: inosine-5'-phosphate biosynthesis III	0.0000000000
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Streptococcus.s__Streptococcus_parasanguinis	0.2916382668
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.0000000005
PWY-6630: superpathway of L-tyrosine biosynthesis	0.0000000000
PWY-7242: D-fructuronate degradation	0.0000000052
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.7614015458
PWY-6305: putrescine biosynthesis IV	0.0000000000
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0.0000000015
PWY-6895: superpathway of thiamin diphosphate biosynthesis II	0.0000000000
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	0.0000000000
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	0.0000000000
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.0000000000
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.0000000000
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.4102959947
PWY0-1061: superpathway of L-alanine biosynthesis	0.0000000000
PWY0-1061: superpathway of L-alanine biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0.2127020784
PWY0-1061: superpathway of L-alanine biosynthesis|g__Enterococcus.s__Enterococcus_faecium	0.5586043277
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.0000000000
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.7115382910
PWY-5177: glutaryl-CoA degradation	0.0000000000
PWY-5177: glutaryl-CoA degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.6912636722
PWY-5723: Rubisco shunt	0.0000000000
LACTOSECAT-PWY: lactose and galactose degradation I	0.0000000000
LACTOSECAT-PWY: lactose and galactose degradation I|g__Streptococcus.s__Streptococcus_parasanguinis	0.5294973799
LACTOSECAT-PWY: lactose and galactose degradation I|g__Enterococcus.s__Enterococcus_faecium	0.3709535639
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.0000000000
PWY-4981: L-proline biosynthesis II (from arginine)	0.0000000000
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	0.0000000000
GALACTUROCAT-PWY: D-galacturonate degradation I	0.0000000000
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5742294286
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	0.0000000000
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	0.0000000000
GLUCONEO-PWY: gluconeogenesis I	0.0000000000
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	0.0000000000
PWY-6892: thiazole biosynthesis I (E. coli)	0.0000000000
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0.0000000000
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	0.2497949330
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	0.0000000000
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.2547358009
PWY-7456: mannan degradation	0.0000000000
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0.0000000000
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.0000000000
PWY-6891: thiazole biosynthesis II (Bacillus)	0.0000000000
PWY-7013: L-1,2-propanediol degradation	0.0000000000
HISDEG-PWY: L-histidine degradation I	0.0000000000
HISDEG-PWY: L-histidine degradation I|g__Streptococcus.s__Streptococcus_parasanguinis	0.1899540950
GLYOXYLATE-BYPASS: glyoxylate cycle	0.0000000000
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Escherichia.s__Escherichia_coli	0.5290675261
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.0000000000
PWY-922: mevalonate pathway I	0.0000000000
PWY-6612: superpathway of tetrahydrofolate biosynthesis	0.0000000000
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.0000000000
FERMENTATION-PWY: mixed acid fermentation	0.0000000000
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0.0000000000
PWY-6606: guanosine nucleotides degradation II	0.0000000000
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	0.0000000000
PWY-5005: biotin biosynthesis II	0.0000000000
PWY-4041: &gamma;-glutamyl cycle	0.0000000000
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	0.0000000000
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	0.0000000000
PWY-6549: L-glutamine biosynthesis III	0.0000000000
P163-PWY: L-lysine fermentation to acetate and butanoate	0.0000000000
PWY-6859: all-trans-farnesol biosynthesis	0.0000000000
PWY-6859: all-trans-farnesol biosynthesis|g__Escherichia.s__Escherichia_coli	0.7382682384
PWY-5030: L-histidine degradation III	0.0000000000
PWY-5030: L-histidine degradation III|g__Streptococcus.s__Streptococcus_parasanguinis	0.1480672366
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	0.0000000000
ARGORNPROST-PWY: arginine, ornithine and proline interconversion	0.0000000000
PWY-5913: TCA cycle VI (obligate autotrophs)	0.0000000000
REDCITCYC: TCA cycle VIII (helicobacter)	0.0000000000
FUCCAT-PWY: fucose degradation	0.0000000000
FUCCAT-PWY: fucose degradation|g__Escherichia.s__Escherichia_coli	0.4361498184
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	0.0000000000
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	0.0000000000
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.0000000000
PPGPPMET-PWY: ppGpp biosynthesis	0.0000000000
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	0.0000000000
PWY-4702: phytate degradation I	0.0000000000
P161-PWY: acetylene degradation	0.0000000000
