# Pathway	SRR579278_Coverage
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	0.5027576691
PWY-7242: D-fructuronate degradation	0.0450174384
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5165224687
PWY-7242: D-fructuronate degradation|g__Eubacterium.s__Eubacterium_rectale	0.1501180458
PWY-7242: D-fructuronate degradation|g__Escherichia.s__Escherichia_coli	0.7469294419
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.0012447243
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	0.0000293258
HISTSYN-PWY: L-histidine biosynthesis	0.0018181548
PWY-5367: petroselinate biosynthesis	0.0028964820
PWY-5367: petroselinate biosynthesis|g__Eubacterium.s__Eubacterium_rectale	0.4722385995
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	0.0275817183
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Escherichia.s__Escherichia_coli	0.7076582169
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	0.0275817183
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Escherichia.s__Escherichia_coli	0.7076582169
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	0.0078890989
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.0052829993
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.2821504158
PWY-5989: stearate biosynthesis II (bacteria and plants)	0.0039276572
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.0002337733
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.0000107563
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.0009695733
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.4197000669
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.0000112447
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	0.0000129340
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.0000025565
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	0.0001610884
PWY-6168: flavin biosynthesis III (fungi)	0.0000117321
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.0000315332
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.0000315332
PWY-5659: GDP-mannose biosynthesis	0.0003187288
PWY-5659: GDP-mannose biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5378519369
COA-PWY: coenzyme A biosynthesis I	0.0004697408
COA-PWY: coenzyme A biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	0.6475990752
COA-PWY: coenzyme A biosynthesis I|g__Escherichia.s__Escherichia_coli	0.6684632297
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	0.0000003741
HSERMETANA-PWY: L-methionine biosynthesis III	0.0002081957
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	0.0005920249
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Akkermansia.s__Akkermansia_muciniphila	0.7303229428
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.0000001924
GALACTUROCAT-PWY: D-galacturonate degradation I	0.0005414545
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5218625083
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Escherichia.s__Escherichia_coli	0.5970189080
PWY-6305: putrescine biosynthesis IV	0.0015306311
PWY-6305: putrescine biosynthesis IV|g__Blautia.s__Ruminococcus_obeum	0.7436764998
PWY0-781: aspartate superpathway	0.0000001029
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0.0000025564
PWY-6936: seleno-amino acid biosynthesis	0.0001396050
PWY-6608: guanosine nucleotides degradation III	0.0004936265
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	0.0012119661
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Eubacterium.s__Eubacterium_rectale	0.1772468813
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	0.0028013107
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Ruminococcus.s__Ruminococcus_bromii	0.4950111154
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Anaerostipes.s__Anaerostipes_hadrus	0.5061999145
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.0004344504
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.2420668783
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.0000097244
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0.0000068452
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	0.0000306123
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0.0002812728
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	0.0000097240
PWY0-1061: superpathway of L-alanine biosynthesis	0.0000053023
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0.0004119181
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	0.0000058676
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0.0000070092
PYRIDNUCSAL-PWY: NAD salvage pathway I	0.0000374199
PWY-5723: Rubisco shunt	0.0000006885
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.0000002104
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.0000010465
GLYCOCAT-PWY: glycogen degradation I (bacterial)	0.0000008378
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	0.0000215747
GLUTORN-PWY: L-ornithine biosynthesis	0.0000014380
GLUTORN-PWY: L-ornithine biosynthesis|g__Escherichia.s__Escherichia_coli	0.5542373071
PWY-2941: L-lysine biosynthesis II	0.0000000808
PWY-4242: pantothenate and coenzyme A biosynthesis III	0.0000029990
CITRULBIO-PWY: L-citrulline biosynthesis	0.0000007048
PENTOSE-P-PWY: pentose phosphate pathway	0.0000001106
PWY-5897: superpathway of menaquinol-11 biosynthesis	0.0000000132
PWY-5898: superpathway of menaquinol-12 biosynthesis	0.0000000132
PWY-5899: superpathway of menaquinol-13 biosynthesis	0.0000000132
PWY0-1261: anhydromuropeptides recycling	0.0000000162
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0.0000000116
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0.0000092792
PWY-5838: superpathway of menaquinol-8 biosynthesis I	0.0000000149
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.0000043945
PWY-4984: urea cycle	0.0000005874
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.0000043945
PWY-5030: L-histidine degradation III	0.0000101738
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	0.0000005236
PWY-4702: phytate degradation I	0.0000249544
PWY-4702: phytate degradation I|g__Akkermansia.s__Akkermansia_muciniphila	0.5682303649
PWY-7234: inosine-5'-phosphate biosynthesis III	0.0000000332
TCA: TCA cycle I (prokaryotic)	0.0000000028
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	0.0000000099
PWY-2723: trehalose degradation V	0.0000004189
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0.0000004189
RHAMCAT-PWY: L-rhamnose degradation I	0.0000003245
PWY-6803: phosphatidylcholine acyl editing	0.0000002694
PWY-6803: phosphatidylcholine acyl editing|g__Escherichia.s__Escherichia_coli	0.7050346654
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0.0000026030
NAGLIPASYN-PWY: lipid IVA biosynthesis	0.0000000841
PWY-5705: allantoin degradation to glyoxylate III	0.0000006401
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.0000000058
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.0000002222
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Escherichia.s__Escherichia_coli	0.7489286431
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	0.0000000044
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	0.0000000044
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	0.0000000575
PWY-7446: sulfoglycolysis	0.0000001177
PWY-7446: sulfoglycolysis|g__Escherichia.s__Escherichia_coli	0.7017130500
PWY0-1479: tRNA processing	0.0000000000
GLYOXYLATE-BYPASS: glyoxylate cycle	0.0000000001
