# Pathway	SRR579278_Abundance
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Ruminococcus.s__Ruminococcus_bromii	2.6611261065
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	1.2530797091
PWY-7242: D-fructuronate degradation	8.9173906356
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.6090469992
PWY-7242: D-fructuronate degradation|g__Eubacterium.s__Eubacterium_rectale	1.6070654501
PWY-7242: D-fructuronate degradation|g__Escherichia.s__Escherichia_coli	1.4975031579
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	8.5462401434
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	8.2901632107
HISTSYN-PWY: L-histidine biosynthesis	8.1372621420
PWY-5367: petroselinate biosynthesis	8.0880156524
PWY-5367: petroselinate biosynthesis|g__Eubacterium.s__Eubacterium_rectale	3.3489083828
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	7.8904682755
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Escherichia.s__Escherichia_coli	1.2881989639
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	7.8904682755
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Escherichia.s__Escherichia_coli	1.2881989639
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	7.8333320430
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	7.6616038956
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.6058692714
PWY-5989: stearate biosynthesis II (bacteria and plants)	7.5165473577
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	7.2531536130
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	7.1826049454
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	7.0075664313
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.2078665954
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	6.9621182098
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	6.7723311268
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	6.0825732154
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	5.9904379605
PWY-6168: flavin biosynthesis III (fungi)	5.9569706521
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	5.9457484070
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	5.9457484070
PWY-5659: GDP-mannose biosynthesis	5.9016985299
PWY-5659: GDP-mannose biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.8113140989
COA-PWY: coenzyme A biosynthesis I	5.8830509306
COA-PWY: coenzyme A biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	2.1527905377
COA-PWY: coenzyme A biosynthesis I|g__Escherichia.s__Escherichia_coli	1.1044132674
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	5.8138754151
HSERMETANA-PWY: L-methionine biosynthesis III	5.7133196582
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	5.6830841370
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Akkermansia.s__Akkermansia_muciniphila	2.7439381823
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	5.5809052080
GALACTUROCAT-PWY: D-galacturonate degradation I	5.5182654083
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.7101362554
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Escherichia.s__Escherichia_coli	0.8396916829
PWY-6305: putrescine biosynthesis IV	5.4658702371
PWY-6305: putrescine biosynthesis IV|g__Blautia.s__Ruminococcus_obeum	2.1580177249
PWY0-781: aspartate superpathway	5.4453831828
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	5.4140432203
PWY-6936: seleno-amino acid biosynthesis	5.3857546097
PWY-6608: guanosine nucleotides degradation III	5.3261312516
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	5.2863973909
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Eubacterium.s__Eubacterium_rectale	1.6512029875
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	5.0911522896
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Ruminococcus.s__Ruminococcus_bromii	3.8291307492
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Anaerostipes.s__Anaerostipes_hadrus	1.2620215404
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	5.0304422071
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.3040456930
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	4.9717491029
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	4.9675419151
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	4.9445163642
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	4.9064553488
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	4.8775729408
PWY0-1061: superpathway of L-alanine biosynthesis	4.8581002324
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	4.8294690271
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	4.7263918682
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	4.5755371387
PYRIDNUCSAL-PWY: NAD salvage pathway I	4.5547396670
PWY-5723: Rubisco shunt	4.2877866344
DAPLYSINESYN-PWY: L-lysine biosynthesis I	4.2734870652
COLANSYN-PWY: colanic acid building blocks biosynthesis	4.2438096865
GLYCOCAT-PWY: glycogen degradation I (bacterial)	4.2431832552
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	3.9605143138
GLUTORN-PWY: L-ornithine biosynthesis	3.6569554380
GLUTORN-PWY: L-ornithine biosynthesis|g__Escherichia.s__Escherichia_coli	0.7071135624
PWY-2941: L-lysine biosynthesis II	3.6473973637
PWY-4242: pantothenate and coenzyme A biosynthesis III	3.6471745724
CITRULBIO-PWY: L-citrulline biosynthesis	3.5638894779
PENTOSE-P-PWY: pentose phosphate pathway	3.5159846786
PWY-5897: superpathway of menaquinol-11 biosynthesis	3.4837769226
PWY-5898: superpathway of menaquinol-12 biosynthesis	3.4837769226
PWY-5899: superpathway of menaquinol-13 biosynthesis	3.4837769226
PWY0-1261: anhydromuropeptides recycling	3.4232327367
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	3.4180827008
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	3.3846087227
PWY-5838: superpathway of menaquinol-8 biosynthesis I	3.3569019086
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	3.2779626137
PWY-4984: urea cycle	3.2691193056
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	3.2451369646
PWY-5030: L-histidine degradation III	3.0622000096
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	2.8263199118
PWY-4702: phytate degradation I	2.5447440173
PWY-4702: phytate degradation I|g__Akkermansia.s__Akkermansia_muciniphila	1.7068956691
PWY-7234: inosine-5'-phosphate biosynthesis III	2.5236312103
TCA: TCA cycle I (prokaryotic)	2.5200020673
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	2.4868645054
PWY-2723: trehalose degradation V	2.4739764107
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	2.3631343559
RHAMCAT-PWY: L-rhamnose degradation I	2.2515597343
PWY-6803: phosphatidylcholine acyl editing	2.1328206001
PWY-6803: phosphatidylcholine acyl editing|g__Escherichia.s__Escherichia_coli	1.2798544712
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	2.0738002741
NAGLIPASYN-PWY: lipid IVA biosynthesis	2.0202644201
PWY-5705: allantoin degradation to glyoxylate III	1.9749613869
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	1.8513454176
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	1.6958158343
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Escherichia.s__Escherichia_coli	1.5131561414
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	1.6554115078
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	1.6554115078
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	1.4758337374
PWY-7446: sulfoglycolysis	1.2634723058
PWY-7446: sulfoglycolysis|g__Escherichia.s__Escherichia_coli	1.2634723058
PWY0-1479: tRNA processing	1.2197843799
GLYOXYLATE-BYPASS: glyoxylate cycle	0.8934266403
