# Pathway	SRR579281_Abundance
PWY-1042: glycolysis IV (plant cytosol)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	4.4283618116
PWY-1042: glycolysis IV (plant cytosol)|g__Escherichia.s__Escherichia_coli	1.1598427367
PWY-4242: pantothenate and coenzyme A biosynthesis III	45.8706868875
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Veillonella.s__Veillonella_parvula	20.5689401121
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.2993737160
COA-PWY: coenzyme A biosynthesis I	45.8421326452
COA-PWY: coenzyme A biosynthesis I|g__Veillonella.s__Veillonella_parvula	23.1871465409
COA-PWY: coenzyme A biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.9792527540
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	43.8129171782
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	42.9041640875
GLUTORN-PWY: L-ornithine biosynthesis	42.4501581661
GLUTORN-PWY: L-ornithine biosynthesis|g__Veillonella.s__Veillonella_parvula	18.8380178018
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	42.3423869725
PWY-6124: inosine-5'-phosphate biosynthesis II	41.6982592395
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	21.8611204927
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_salivarius	5.9430809077
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_parasanguinis	1.4687337974
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	41.5435563592
PWY-3841: folate transformations II	39.8696908054
PWY-3841: folate transformations II|g__Streptococcus.s__Streptococcus_salivarius	7.2938522606
PWY-3841: folate transformations II|g__Streptococcus.s__Streptococcus_parasanguinis	2.2813640779
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	39.3085428032
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	39.2417803687
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	38.9239386414
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	2.3284328918
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	37.1215634226
METSYN-PWY: L-homoserine and L-methionine biosynthesis	35.1582046918
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	34.8371228670
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula	15.3715765646
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	34.1105804152
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_parvula	16.4426930231
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	33.8444733663
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	32.8016585528
PWY-6628: superpathway of L-phenylalanine biosynthesis	32.0989751962
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	31.8015532052
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Veillonella.s__Veillonella_parvula	16.2948309711
PWY-6897: thiamin salvage II	31.6225494186
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	31.5110560003
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	8.5734385000
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Fusobacterium.s__Fusobacterium_nucleatum	1.2863439239
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	0.8658535921
PWY66-409: superpathway of purine nucleotide salvage	31.4066931325
RHAMCAT-PWY: L-rhamnose degradation I	31.3915480640
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	12.1156813690
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	30.4690033913
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Veillonella.s__Veillonella_parvula	22.1218201480
PWY-6317: galactose degradation I (Leloir pathway)	30.0462381147
PWY-6317: galactose degradation I (Leloir pathway)|unclassified	16.9986177158
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	29.1777136898
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	28.6086764141
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	27.4376640762
PWY-7199: pyrimidine deoxyribonucleosides salvage	27.0737087279
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Streptococcus.s__Streptococcus_parasanguinis	4.9232628073
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	26.6161311370
PWY-6936: seleno-amino acid biosynthesis	25.6181352334
PWY-7208: superpathway of pyrimidine nucleobases salvage	25.3534113973
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	20.4639408794
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Veillonella.s__Veillonella_parvula	12.1837537948
PWY-6353: purine nucleotides degradation II (aerobic)	25.1966490148
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	25.1580671906
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_parvula	18.6969749764
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	1.8093896849
PWY66-400: glycolysis VI (metazoan)	25.0640243370
PWY-7196: superpathway of pyrimidine ribonucleosides salvage	23.9961943751
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	23.9363116046
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_parvula	15.0036156023
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	23.3594852737
ANAEROFRUCAT-PWY: homolactic fermentation	22.8115459032
PWY-5484: glycolysis II (from fructose 6-phosphate)	22.7967907021
PWY-5973: cis-vaccenate biosynthesis	21.9731818334
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	20.9558565920
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	19.7788376329
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Escherichia.s__Escherichia_coli	1.0795776464
PWY-621: sucrose degradation III (sucrose invertase)	19.5692548469
PWY-621: sucrose degradation III (sucrose invertase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7.8137222389
PWY-621: sucrose degradation III (sucrose invertase)|unclassified	4.6327754570
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	18.7807265076
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Streptococcus.s__Streptococcus_salivarius	6.3144874933
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Streptococcus.s__Streptococcus_parasanguinis	1.6227087671
HSERMETANA-PWY: L-methionine biosynthesis III	18.7417366933
PWY-7663: gondoate biosynthesis (anaerobic)	18.1235977043
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	16.9058201783
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	4.9132663154
THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	16.8563827329
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	16.7713450741
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Veillonella.s__Veillonella_parvula	12.7449377344
PWY-7234: inosine-5'-phosphate biosynthesis III	16.1613990377
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Streptococcus.s__Streptococcus_parasanguinis	1.8498503484
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	16.0005212109
PWY-6630: superpathway of L-tyrosine biosynthesis	14.2554178405
PWY-7242: D-fructuronate degradation	14.2347196465
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	6.5454567476
PWY-6305: putrescine biosynthesis IV	13.4332188920
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	13.1616751047
PWY-6895: superpathway of thiamin diphosphate biosynthesis II	13.0540313598
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	12.1246066492
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	11.7008417076
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	11.4815564324
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	10.7260252217
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.8169454528
PWY0-1061: superpathway of L-alanine biosynthesis	10.1260626916
PWY0-1061: superpathway of L-alanine biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	1.4712242860
PWY0-1061: superpathway of L-alanine biosynthesis|g__Enterococcus.s__Enterococcus_faecium	1.2364815178
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	9.3730292788
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.9257935582
PWY-5177: glutaryl-CoA degradation	8.8066501872
PWY-5177: glutaryl-CoA degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.6987760084
PWY-5723: Rubisco shunt	8.7835265844
LACTOSECAT-PWY: lactose and galactose degradation I	8.7798724770
LACTOSECAT-PWY: lactose and galactose degradation I|g__Streptococcus.s__Streptococcus_parasanguinis	3.1332281696
LACTOSECAT-PWY: lactose and galactose degradation I|g__Enterococcus.s__Enterococcus_faecium	0.6284239726
DAPLYSINESYN-PWY: L-lysine biosynthesis I	8.3847488213
PWY-4981: L-proline biosynthesis II (from arginine)	7.9928779923
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	7.8414418605
GALACTUROCAT-PWY: D-galacturonate degradation I	7.7414908638
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	4.7804547300
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	7.6558919902
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	6.7696517873
GLUCONEO-PWY: gluconeogenesis I	6.3979198906
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	5.8692323901
PWY-6892: thiazole biosynthesis I (E. coli)	5.5997791209
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	5.3796546963
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	3.9706852276
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	5.2305720755
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.7323634078
PWY-7456: mannan degradation	4.8084791751
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	4.6262623771
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	3.9705977222
PWY-6891: thiazole biosynthesis II (Bacillus)	3.7738929761
PWY-7013: L-1,2-propanediol degradation	3.5599089251
HISDEG-PWY: L-histidine degradation I	3.2229230470
HISDEG-PWY: L-histidine degradation I|g__Streptococcus.s__Streptococcus_parasanguinis	1.3490269538
GLYOXYLATE-BYPASS: glyoxylate cycle	3.2197618084
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Escherichia.s__Escherichia_coli	0.7093965712
COLANSYN-PWY: colanic acid building blocks biosynthesis	2.9701504742
PWY-922: mevalonate pathway I	2.8410136539
PWY-6612: superpathway of tetrahydrofolate biosynthesis	2.7952974319
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	2.7728462961
FERMENTATION-PWY: mixed acid fermentation	2.7331619883
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	2.5505421093
PWY-6606: guanosine nucleotides degradation II	2.3508762310
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	2.3411091673
PWY-5005: biotin biosynthesis II	2.2408577513
PWY-4041: &gamma;-glutamyl cycle	2.1756227412
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	2.1149283030
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	2.0674407590
PWY-6549: L-glutamine biosynthesis III	2.0350293760
P163-PWY: L-lysine fermentation to acetate and butanoate	1.8852290778
PWY-6859: all-trans-farnesol biosynthesis	1.7334123063
PWY-6859: all-trans-farnesol biosynthesis|g__Escherichia.s__Escherichia_coli	1.5985941967
PWY-5030: L-histidine degradation III	1.5774757147
PWY-5030: L-histidine degradation III|g__Streptococcus.s__Streptococcus_parasanguinis	1.1043219045
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	1.5616899744
ARGORNPROST-PWY: arginine, ornithine and proline interconversion	1.4397114454
PWY-5913: TCA cycle VI (obligate autotrophs)	1.3899386150
REDCITCYC: TCA cycle VIII (helicobacter)	1.3890584524
FUCCAT-PWY: fucose degradation	1.3007920466
FUCCAT-PWY: fucose degradation|g__Escherichia.s__Escherichia_coli	0.4669110753
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	1.2697819185
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	1.2546163706
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	1.2002887541
PPGPPMET-PWY: ppGpp biosynthesis	1.1166871666
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	0.8856253228
PWY-4702: phytate degradation I	0.8268937995
P161-PWY: acetylene degradation	0.7632647890
