# Pathway	SRR579292_Coverage
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Escherichia.s__Escherichia_coli	0.8843338167
PWY-6124: inosine-5'-phosphate biosynthesis II	0.0448807575
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Escherichia.s__Escherichia_coli	0.5065619419
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_lutetiensis	0.5771383593
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0.0135915113
PWY66-409: superpathway of purine nucleotide salvage	0.0012690634
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	0.0005885874
PWY-5659: GDP-mannose biosynthesis	0.0367351079
PWY-5659: GDP-mannose biosynthesis|g__Escherichia.s__Escherichia_coli	0.0150145356
PWY-5659: GDP-mannose biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.6361574034
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	0.0007364610
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Escherichia.s__Escherichia_coli	0.3616817773
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0.0191751201
TRPSYN-PWY: L-tryptophan biosynthesis	0.0166403631
TRPSYN-PWY: L-tryptophan biosynthesis|g__Escherichia.s__Escherichia_coli	0.3047600417
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.0257278626
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Escherichia.s__Escherichia_coli	0.0186796013
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.0019309337
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage|g__Escherichia.s__Escherichia_coli	0.1321116720
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	0.0002276925
LACTOSECAT-PWY: lactose and galactose degradation I	0.0667868371
LACTOSECAT-PWY: lactose and galactose degradation I|g__Streptococcus.s__Streptococcus_lutetiensis	0.5956870226
PWY-6892: thiazole biosynthesis I (E. coli)	0.0022617539
PWY-6892: thiazole biosynthesis I (E. coli)|g__Escherichia.s__Escherichia_coli	0.5063225792
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	0.0310144366
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	0.1580878830
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Escherichia.s__Escherichia_coli	0.9096357334
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0.0000249743
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0.0004276021
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass|g__Escherichia.s__Escherichia_coli	0.0599475929
FUCCAT-PWY: fucose degradation	0.0370189872
FUCCAT-PWY: fucose degradation|g__Escherichia.s__Escherichia_coli	0.4820436883
PWY-6317: galactose degradation I (Leloir pathway)	0.0003014977
PWY-6317: galactose degradation I (Leloir pathway)|g__Escherichia.s__Escherichia_coli	0.0465803083
PWY66-422: D-galactose degradation V (Leloir pathway)	0.0003014977
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Escherichia.s__Escherichia_coli	0.0465803083
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.0155420355
PWY-5971: palmitate biosynthesis II (bacteria and plants)	0.0001205574
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	0.0173114741
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Escherichia.s__Escherichia_coli	0.1580907268
TCA: TCA cycle I (prokaryotic)	0.0005377673
TCA: TCA cycle I (prokaryotic)|g__Escherichia.s__Escherichia_coli	0.7572260204
PWY-5367: petroselinate biosynthesis	0.0310179959
PWY-5367: petroselinate biosynthesis|g__Eubacterium.s__Eubacterium_rectale	0.5968745328
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	0.0092472359
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Escherichia.s__Escherichia_coli	0.4508367671
PWY-5723: Rubisco shunt	0.0005661398
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0.0001265338
PWY-6113: superpathway of mycolate biosynthesis	0.0000000221
PWY-6612: superpathway of tetrahydrofolate biosynthesis	0.0012888073
PWY-6612: superpathway of tetrahydrofolate biosynthesis|g__Escherichia.s__Escherichia_coli	0.1202419719
PWY-5989: stearate biosynthesis II (bacteria and plants)	0.0048892943
PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Escherichia.s__Escherichia_coli	0.5314306516
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.0002569869
PWY-7392: taxadiene biosynthesis (engineered)	0.0005275484
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.0001013095
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Escherichia.s__Escherichia_coli	0.5345948539
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	0.0024955895
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|g__Escherichia.s__Escherichia_coli	0.8919166447
PWY-6891: thiazole biosynthesis II (Bacillus)	0.0018102538
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.0001138830
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Escherichia.s__Escherichia_coli	0.5196493286
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0.0074244687
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	0.0023779436
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.0001587443
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Escherichia.s__Escherichia_coli	0.5452660285
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	0.0007659327
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Escherichia.s__Escherichia_coli	0.4564246529
PWY-6353: purine nucleotides degradation II (aerobic)	0.0010954995
PWY-6353: purine nucleotides degradation II (aerobic)|g__Escherichia.s__Escherichia_coli	0.6467042253
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	0.0007337526
PWY-7196: superpathway of pyrimidine ribonucleosides salvage	0.0000114062
PWY-6305: putrescine biosynthesis IV	0.0213388855
PWY-6305: putrescine biosynthesis IV|g__Escherichia.s__Escherichia_coli	0.2057758059
PWY-6630: superpathway of L-tyrosine biosynthesis	0.0000001310
PWY-6630: superpathway of L-tyrosine biosynthesis|g__Escherichia.s__Escherichia_coli	0.0560464830
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	0.0206425073
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	0.0206425073
PWY-7664: oleate biosynthesis IV (anaerobic)	0.0000886472
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Escherichia.s__Escherichia_coli	0.5310612861
PWY-6901: superpathway of glucose and xylose degradation	0.0000329831
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	0.0000056240
PWY-6628: superpathway of L-phenylalanine biosynthesis	0.0000001310
PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Escherichia.s__Escherichia_coli	0.2313819013
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0.0268622273
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation|g__Escherichia.s__Escherichia_coli	0.6705526848
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	0.0002915220
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Escherichia.s__Escherichia_coli	0.7121651191
HSERMETANA-PWY: L-methionine biosynthesis III	0.0016874107
PWY-6527: stachyose degradation	0.0002261350
PWY-6527: stachyose degradation|g__Escherichia.s__Escherichia_coli	0.0137384463
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.0019792066
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Escherichia.s__Escherichia_coli	0.4209796621
GLYOXYLATE-BYPASS: glyoxylate cycle	0.0163589807
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Escherichia.s__Escherichia_coli	0.7802346026
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	0.0002625582
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.0004451483
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Escherichia.s__Escherichia_coli	0.7920837568
PWYG-321: mycolate biosynthesis	0.0000000048
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	0.0000759844
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Escherichia.s__Escherichia_coli	0.5264218912
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0.0004010907
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Escherichia.s__Escherichia_coli	0.7682700935
THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	0.0003549352
P108-PWY: pyruvate fermentation to propanoate I	0.0016907476
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	0.0052524547
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	0.0001247334
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Escherichia.s__Escherichia_coli	0.5452385906
PWY-6608: guanosine nucleotides degradation III	0.0018144389
PWY-6608: guanosine nucleotides degradation III|g__Escherichia.s__Escherichia_coli	0.8642318537
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0.0001226286
PWY-7242: D-fructuronate degradation	0.0141813835
PWY-7242: D-fructuronate degradation|g__Escherichia.s__Escherichia_coli	0.4572883038
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.7247962573
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	0.0006245550
PWY-5083: NAD/NADH phosphorylation and dephosphorylation|g__Escherichia.s__Escherichia_coli	0.6623548335
PWY-2941: L-lysine biosynthesis II	0.0000039563
PWY-4981: L-proline biosynthesis II (from arginine)	0.0007364327
PWY-5897: superpathway of menaquinol-11 biosynthesis	0.0000018131
PWY-5897: superpathway of menaquinol-11 biosynthesis|g__Escherichia.s__Escherichia_coli	0.2770469740
PWY-5898: superpathway of menaquinol-12 biosynthesis	0.0000018131
PWY-5898: superpathway of menaquinol-12 biosynthesis|g__Escherichia.s__Escherichia_coli	0.2770469740
PWY-5899: superpathway of menaquinol-13 biosynthesis	0.0000018131
PWY-5899: superpathway of menaquinol-13 biosynthesis|g__Escherichia.s__Escherichia_coli	0.2770469740
PWY-6609: adenine and adenosine salvage III	0.0006405427
PWY-6609: adenine and adenosine salvage III|g__Escherichia.s__Escherichia_coli	0.5993814527
ENTBACSYN-PWY: enterobactin biosynthesis	0.0000003779
ENTBACSYN-PWY: enterobactin biosynthesis|g__Escherichia.s__Escherichia_coli	0.2996872325
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	0.0004451483
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Escherichia.s__Escherichia_coli	0.7920837568
PWY-5838: superpathway of menaquinol-8 biosynthesis I	0.0000020001
PWY-5838: superpathway of menaquinol-8 biosynthesis I|g__Escherichia.s__Escherichia_coli	0.2763429230
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.0010999261
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Escherichia.s__Escherichia_coli	0.6054171689
PWY-5690: TCA cycle II (plants and fungi)	0.0002692530
PWY-5690: TCA cycle II (plants and fungi)|g__Escherichia.s__Escherichia_coli	0.7629155816
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.0000318367
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	0.0072838582
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Escherichia.s__Escherichia_coli	0.8808582778
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	0.0010312995
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	0.0001522934
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|g__Escherichia.s__Escherichia_coli	0.0140014280
PWY-5840: superpathway of menaquinol-7 biosynthesis	0.0000011840
PWY-5840: superpathway of menaquinol-7 biosynthesis|g__Escherichia.s__Escherichia_coli	0.0020140696
PWY-5845: superpathway of menaquinol-9 biosynthesis	0.0000011840
PWY-5845: superpathway of menaquinol-9 biosynthesis|g__Escherichia.s__Escherichia_coli	0.0020140696
PWY-5850: superpathway of menaquinol-6 biosynthesis I	0.0000011840
PWY-5850: superpathway of menaquinol-6 biosynthesis I|g__Escherichia.s__Escherichia_coli	0.0020140696
PWY-5896: superpathway of menaquinol-10 biosynthesis	0.0000011840
PWY-5896: superpathway of menaquinol-10 biosynthesis|g__Escherichia.s__Escherichia_coli	0.0020140696
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0.0015129548
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	0.8480661033
PWY-6629: superpathway of L-tryptophan biosynthesis	0.0000000001
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.0000182252
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Escherichia.s__Escherichia_coli	0.0026460486
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.0000633208
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Escherichia.s__Escherichia_coli	0.0005363626
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0.0000591000
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Escherichia.s__Escherichia_coli	0.0007505805
RHAMCAT-PWY: L-rhamnose degradation I	0.0019097313
RHAMCAT-PWY: L-rhamnose degradation I|g__Escherichia.s__Escherichia_coli	0.8007563542
PWY-6859: all-trans-farnesol biosynthesis	0.0049912190
PWY-6859: all-trans-farnesol biosynthesis|g__Escherichia.s__Escherichia_coli	0.5396585521
PWY-6859: all-trans-farnesol biosynthesis|g__Streptococcus.s__Streptococcus_lutetiensis	0.4663246958
METHGLYUT-PWY: superpathway of methylglyoxal degradation	0.0024800402
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0.0002955977
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Escherichia.s__Escherichia_coli	0.6428536761
PWY-6606: guanosine nucleotides degradation II	0.0015838530
PENTOSE-P-PWY: pentose phosphate pathway	0.0000165548
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	0.0017559399
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	0.0000094525
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_rectale	0.5274598143
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.5104166548
GALACTUROCAT-PWY: D-galacturonate degradation I	0.0019598006
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Escherichia.s__Escherichia_coli	0.4660734912
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.6289176176
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.0000001297
NAGLIPASYN-PWY: lipid IVA biosynthesis	0.0000868738
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Escherichia.s__Escherichia_coli	0.1061583099
AEROBACTINSYN-PWY: aerobactin biosynthesis	0.0018237617
AEROBACTINSYN-PWY: aerobactin biosynthesis|g__Escherichia.s__Escherichia_coli	0.8549028173
PWY-7254: TCA cycle VII (acetate-producers)	0.0001431082
PWY-7254: TCA cycle VII (acetate-producers)|g__Escherichia.s__Escherichia_coli	0.4923812671
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	0.0000003886
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff|g__Escherichia.s__Escherichia_coli	0.0425492326
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	0.0000013334
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis|g__Escherichia.s__Escherichia_coli	0.3161639109
PWY-6897: thiamin salvage II	0.0000348284
PWY-6897: thiamin salvage II|g__Escherichia.s__Escherichia_coli	0.1977794511
PWY-5104: L-isoleucine biosynthesis IV	0.0000022994
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	0.0000007894
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I|g__Escherichia.s__Escherichia_coli	0.2934457737
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	0.0000007894
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis|g__Escherichia.s__Escherichia_coli	0.2934457737
PWY-4041: &gamma;-glutamyl cycle	0.0001598117
PWY-4041: &gamma;-glutamyl cycle|g__Escherichia.s__Escherichia_coli	0.7367709596
PWY-5918: superpathay of heme biosynthesis from glutamate	0.0000000929
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	0.0000000000
PPGPPMET-PWY: ppGpp biosynthesis	0.0000289264
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0.0001974636
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Escherichia.s__Escherichia_coli	0.0587988851
KETOGLUCONMET-PWY: ketogluconate metabolism	0.0000450720
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	0.0000000123
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.0000152403
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Escherichia.s__Escherichia_coli	0.5306356321
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0.0000095769
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli	0.5033307129
PWY-5173: superpathway of acetyl-CoA biosynthesis	0.0001157915
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Streptococcus.s__Streptococcus_lutetiensis	0.3660434558
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Escherichia.s__Escherichia_coli	0.0010289887
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.0002352747
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Escherichia.s__Escherichia_coli	0.2679138503
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.7532624939
PWY-6803: phosphatidylcholine acyl editing	0.0003035809
PWY-6803: phosphatidylcholine acyl editing|g__Escherichia.s__Escherichia_coli	0.6809663483
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	0.0000000450
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|g__Escherichia.s__Escherichia_coli	0.3724770932
PYRIDNUCSAL-PWY: NAD salvage pathway I	0.0000099450
PWY0-781: aspartate superpathway	0.0000000000
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.0000002730
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Escherichia.s__Escherichia_coli	0.2495162467
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5946945162
PWY-7199: pyrimidine deoxyribonucleosides salvage	0.0000026305
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Escherichia.s__Escherichia_coli	0.0606284151
PWY-6895: superpathway of thiamin diphosphate biosynthesis II	0.0000001116
PWY-621: sucrose degradation III (sucrose invertase)	0.0000022747
PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.6676304803
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	0.0000001820
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation|g__Escherichia.s__Escherichia_coli	0.1888499763
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.6098870720
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	0.0000009584
HEMESYN2-PWY: heme biosynthesis II (anaerobic)|g__Escherichia.s__Escherichia_coli	0.4644668572
PWY0-1533: methylphosphonate degradation I	0.0000125085
PWY0-1533: methylphosphonate degradation I|g__Escherichia.s__Escherichia_coli	0.5532724244
PWY-5863: superpathway of phylloquinol biosynthesis	0.0000006900
PWY-5863: superpathway of phylloquinol biosynthesis|g__Escherichia.s__Escherichia_coli	0.3958534803
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	0.0000006044
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)|g__Escherichia.s__Escherichia_coli	0.4352751613
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	0.0000006044
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I|g__Escherichia.s__Escherichia_coli	0.4352751613
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0.0000000649
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Escherichia.s__Escherichia_coli	0.2349182022
PWY-5913: TCA cycle VI (obligate autotrophs)	0.0000003004
PWY-5913: TCA cycle VI (obligate autotrophs)|g__Escherichia.s__Escherichia_coli	0.4041895150
PWY-6588: pyruvate fermentation to acetone	0.0000018378
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	0.0000002558
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis|g__Escherichia.s__Escherichia_coli	0.0748003490
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	0.0000000547
PWY-7003: glycerol degradation to butanol	0.0000000000
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	0.0000000372
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0.0000001086
AST-PWY: L-arginine degradation II (AST pathway)	0.0000000127
AST-PWY: L-arginine degradation II (AST pathway)|g__Escherichia.s__Escherichia_coli	0.1260504232
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	0.0000000003
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	0.0000000002
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|g__Escherichia.s__Escherichia_coli	0.1260942658
PWY0-41: allantoin degradation IV (anaerobic)	0.0000000002
PWY-5692: allantoin degradation to glyoxylate II	0.0000000006
PWY-5705: allantoin degradation to glyoxylate III	0.0000000006
URDEGR-PWY: superpathway of allantoin degradation in plants	0.0000000006
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	0.0000000000
PWY-6823: molybdenum cofactor biosynthesis	0.0000000000
PWY-6823: molybdenum cofactor biosynthesis|g__Escherichia.s__Escherichia_coli	0.0370513522
PWY-7209: superpathway of pyrimidine ribonucleosides degradation	0.0000000000
PWY0-1338: polymyxin resistance	0.0000000000
PWY0-1338: polymyxin resistance|g__Escherichia.s__Escherichia_coli	0.0261117199
HISDEG-PWY: L-histidine degradation I	0.0000000000
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	0.0000000000
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)|g__Escherichia.s__Escherichia_coli	0.0022677529
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)	0.0000000000
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)|g__Escherichia.s__Escherichia_coli	0.0018911010
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	0.0000000000
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)|g__Escherichia.s__Escherichia_coli	0.0018911010
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	0.0000000000
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)|g__Escherichia.s__Escherichia_coli	0.0018911010
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	0.0000000000
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)|g__Escherichia.s__Escherichia_coli	0.0018911010
GALACTARDEG-PWY: D-galactarate degradation I	0.0000000000
GALACTARDEG-PWY: D-galactarate degradation I|g__Escherichia.s__Escherichia_coli	0.0007823913
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.0000000000
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|g__Escherichia.s__Escherichia_coli	0.0007823913
GLUCARDEG-PWY: D-glucarate degradation I	0.0000000000
GLUCARDEG-PWY: D-glucarate degradation I|g__Escherichia.s__Escherichia_coli	0.0007822160
