# Pathway	SRR579291_Abundance
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Ruminococcus_gnavus	3.3807317751
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Eubacterium.s__Eubacterium_rectale	3.3068799319
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Ruminococcus_obeum	1.5435623454
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Ruminococcus_torques	1.2931798188
PWY-5097: L-lysine biosynthesis VI	41.9078234397
PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Ruminococcus_gnavus	4.5171581839
PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_rectale	1.8714310199
PWY-5097: L-lysine biosynthesis VI|g__Anaerostipes.s__Anaerostipes_hadrus	1.7480144252
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	41.6942998249
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|unclassified	21.2658982938
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	3.1118336729
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	1.8417926708
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Blautia.s__Ruminococcus_obeum	1.7146777684
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_longum	1.0227563283
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	41.0573507541
PWY-6317: galactose degradation I (Leloir pathway)	39.8792247363
PWY-6317: galactose degradation I (Leloir pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	3.7363551745
PWY-6317: galactose degradation I (Leloir pathway)|g__Blautia.s__Ruminococcus_obeum	1.9363924519
PWY-6317: galactose degradation I (Leloir pathway)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.7892031527
PWY66-422: D-galactose degradation V (Leloir pathway)	39.8792247363
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	3.8602405724
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Eubacterium.s__Eubacterium_rectale	2.1488242746
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Blautia.s__Ruminococcus_obeum	2.1446713544
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.9085668808
PWY-2942: L-lysine biosynthesis III	39.1558568158
PWY-2942: L-lysine biosynthesis III|g__Blautia.s__Ruminococcus_gnavus	4.4881341790
PWY-2942: L-lysine biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	1.1128853666
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	38.7314699631
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Blautia.s__Ruminococcus_gnavus	11.7364257031
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Anaerostipes.s__Anaerostipes_hadrus	3.6443392276
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	2.8357935093
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Blautia.s__Ruminococcus_obeum	2.2991320849
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	37.8913885368
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	1.6992746674
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	37.4080367449
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	6.2190033353
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Escherichia.s__Escherichia_coli	2.5585795975
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	1.6030709262
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	0.9883855702
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_longum	0.9305610346
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	36.9113474206
PWY-6700: queuosine biosynthesis	36.3970028964
PWY-6700: queuosine biosynthesis|g__Eubacterium.s__Eubacterium_hallii	6.0651123531
PWY-6700: queuosine biosynthesis|g__Escherichia.s__Escherichia_coli	2.5997768213
PWY-6700: queuosine biosynthesis|g__Blautia.s__Blautia_hydrogenotrophica	1.1986692395
PWY-6700: queuosine biosynthesis|g__Blautia.s__Ruminococcus_torques	1.0919321804
PWY-6700: queuosine biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	1.0432879509
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	36.1027774443
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	9.3972507099
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	35.8902254015
PWY-5103: L-isoleucine biosynthesis III	35.6450962353
PWY-5103: L-isoleucine biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_longum	1.5897678485
PWY-3841: folate transformations II	35.5337107662
PWY-3841: folate transformations II|g__Escherichia.s__Escherichia_coli	1.7811833513
PWY-3841: folate transformations II|g__Lactobacillus.s__Lactobacillus_fermentum	1.1169044031
PWY-3001: superpathway of L-isoleucine biosynthesis I	35.2858014381
PWY-5100: pyruvate fermentation to acetate and lactate II	35.1360406980
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Streptococcus.s__Streptococcus_thermophilus	7.0935128966
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.8712882204
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Lactobacillus.s__Lactobacillus_reuteri	1.1818219120
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Anaerostipes.s__Anaerostipes_hadrus	0.9416730281
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	34.7389752779
PWY-6270: isoprene biosynthesis I	34.1151714634
PWY-7560: methylerythritol phosphate pathway II	33.1285696186
PWY0-1296: purine ribonucleosides degradation	32.7428432574
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_thermophilus	7.1396697949
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_gnavus	5.7117753204
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_rectale	3.1297604176
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_longicatena	2.8453365312
PWY0-1296: purine ribonucleosides degradation|g__Escherichia.s__Escherichia_coli	1.7943983784
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_ramulus	1.5304933114
PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.4079574567
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_obeum	1.2358757062
PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_salivarius	1.1795981173
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	0.7280658765
PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	0.6095538930
THRESYN-PWY: superpathway of L-threonine biosynthesis	32.5795631339
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Escherichia.s__Escherichia_coli	2.7219189381
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.5379608196
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	1.4117165149
PWY-5913: TCA cycle VI (obligate autotrophs)	32.2906602945
PWY-4981: L-proline biosynthesis II (from arginine)	32.2610575541
PWY-4981: L-proline biosynthesis II (from arginine)|g__Collinsella.s__Collinsella_aerofaciens	11.2209149669
PWY-4981: L-proline biosynthesis II (from arginine)|g__Escherichia.s__Escherichia_coli	1.2678585162
PWY-6936: seleno-amino acid biosynthesis	31.7447344082
PWY-6936: seleno-amino acid biosynthesis|g__Dorea.s__Dorea_longicatena	2.1923699801
PWY-6936: seleno-amino acid biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.4670772110
PWY-6936: seleno-amino acid biosynthesis|g__Escherichia.s__Escherichia_coli	0.7691780373
PWY-6123: inosine-5'-phosphate biosynthesis I	30.7361879774
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	13.0783140608
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	30.6546123313
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_longum	1.9009261169
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	29.8867641522
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	29.1318940406
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	8.1965307134
PWY-6609: adenine and adenosine salvage III	28.9380414260
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_thermophilus	7.5554598959
PWY-6609: adenine and adenosine salvage III|g__Blautia.s__Ruminococcus_gnavus	5.4681341004
PWY-6609: adenine and adenosine salvage III|g__Escherichia.s__Escherichia_coli	2.6501785931
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.6906673234
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_salivarius	1.6756358570
METSYN-PWY: L-homoserine and L-methionine biosynthesis	28.2089171685
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	2.0733505705
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.9197091603
PWY-6124: inosine-5'-phosphate biosynthesis II	27.9853568211
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	12.4541329161
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Escherichia.s__Escherichia_coli	1.3476078097
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	0.8292638223
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	27.9630542681
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	2.0709183937
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.9134050787
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	27.9074979924
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.9025711237
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Anaerostipes.s__Anaerostipes_hadrus	1.7349035677
TRPSYN-PWY: L-tryptophan biosynthesis	27.7970463087
PWY-2941: L-lysine biosynthesis II	26.6646496658
FERMENTATION-PWY: mixed acid fermentation	23.4064963073
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	22.7207839136
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Blautia.s__Ruminococcus_gnavus	4.8786913126
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Escherichia.s__Escherichia_coli	1.4528922158
PWY-5104: L-isoleucine biosynthesis IV	22.1170508689
PWY-5104: L-isoleucine biosynthesis IV|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	2.0194509975
PWY-5104: L-isoleucine biosynthesis IV|g__Anaerostipes.s__Anaerostipes_hadrus	0.9864316327
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	21.8136307341
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.3878327744
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	21.2176743792
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Anaerostipes.s__Anaerostipes_hadrus	4.7115928088
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	2.4334527825
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_rectale	1.6349231583
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Escherichia.s__Escherichia_coli	1.5688169779
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	20.8732473799
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus	3.5498085780
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.9904650845
GLUTORN-PWY: L-ornithine biosynthesis	20.6854195963
GLUTORN-PWY: L-ornithine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	2.4928089126
GLUTORN-PWY: L-ornithine biosynthesis|g__Escherichia.s__Escherichia_coli	1.6821211541
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	20.6283364809
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	20.3417350076
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Escherichia.s__Escherichia_coli	2.5798565499
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.3511591886
PWY-5973: cis-vaccenate biosynthesis	20.3206822486
PWY-5973: cis-vaccenate biosynthesis|g__Eubacterium.s__Eubacterium_rectale	3.7978706068
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	20.1699032818
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	2.2378787365
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.9359948636
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Ruminococcus.s__Ruminococcus_bromii	1.5174602481
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Escherichia.s__Escherichia_coli	0.9622836632
LACTOSECAT-PWY: lactose and galactose degradation I	19.7830743500
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	19.7429295557
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	19.6544135295
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Dorea.s__Dorea_longicatena	1.4801328743
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Escherichia.s__Escherichia_coli	1.1104451693
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	19.5478252312
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Escherichia.s__Escherichia_coli	0.4827998918
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	19.2727277107
PWY-6703: preQ0 biosynthesis	19.2715817857
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_hallii	7.0892170773
PWY-6703: preQ0 biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.3857578299
DAPLYSINESYN-PWY: L-lysine biosynthesis I	18.8965512127
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Escherichia.s__Escherichia_coli	1.1755919775
PWY-6527: stachyose degradation	18.3119585016
PWY-6527: stachyose degradation|g__Dorea.s__Dorea_longicatena	3.7846942420
PWY-6628: superpathway of L-phenylalanine biosynthesis	17.4342185380
PWY-7663: gondoate biosynthesis (anaerobic)	17.4267179785
PWY0-781: aspartate superpathway	17.3966397020
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	16.2633494636
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Escherichia.s__Escherichia_coli	1.1389904299
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	16.0947204969
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	1.4449986685
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Escherichia.s__Escherichia_coli	1.1050563021
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.9870212559
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	15.7972915237
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	5.4242633963
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	15.7972915237
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	5.4242633963
PWY-621: sucrose degradation III (sucrose invertase)	15.3142322057
PWY-621: sucrose degradation III (sucrose invertase)|g__Blautia.s__Ruminococcus_obeum	3.4459767820
PWY-621: sucrose degradation III (sucrose invertase)|g__Anaerostipes.s__Anaerostipes_hadrus	2.7987080122
PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.9799669407
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	15.3092316316
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Escherichia.s__Escherichia_coli	2.5402559339
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	14.8527946049
PWY-5659: GDP-mannose biosynthesis	14.4711864788
PWY-5659: GDP-mannose biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	3.1894895527
PWY-5659: GDP-mannose biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.9681407118
PWY-5659: GDP-mannose biosynthesis|g__Escherichia.s__Escherichia_coli	1.8735553236
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	14.4556650400
PWY-7013: L-1,2-propanediol degradation	14.1020240456
PWY-7013: L-1,2-propanediol degradation|g__Escherichia.s__Escherichia_coli	6.2714945818
PWY66-409: superpathway of purine nucleotide salvage	14.0753295782
PWY66-409: superpathway of purine nucleotide salvage|g__Streptococcus.s__Streptococcus_thermophilus	4.9204860995
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	13.7286068931
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Escherichia.s__Escherichia_coli	0.5793646279
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	13.7286068931
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Escherichia.s__Escherichia_coli	0.5793646279
PWY-7234: inosine-5'-phosphate biosynthesis III	13.7190258238
PWY-7208: superpathway of pyrimidine nucleobases salvage	13.6451882575
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Streptococcus.s__Streptococcus_thermophilus	5.7029768822
HSERMETANA-PWY: L-methionine biosynthesis III	13.6409982163
HSERMETANA-PWY: L-methionine biosynthesis III|g__Methanobrevibacter.s__Methanobrevibacter_smithii	0.9331259720
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	13.3768263201
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Escherichia.s__Escherichia_coli	1.6747249583
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Ruminococcus.s__Ruminococcus_bromii	1.2217784641
PWY0-1061: superpathway of L-alanine biosynthesis	13.1929636792
PWY0-1061: superpathway of L-alanine biosynthesis|g__Escherichia.s__Escherichia_coli	1.5559130753
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	13.0792351948
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Anaerostipes.s__Anaerostipes_hadrus	2.5824171017
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.4400728025
COA-PWY: coenzyme A biosynthesis I	12.9763339170
COA-PWY: coenzyme A biosynthesis I|g__Escherichia.s__Escherichia_coli	2.2072792933
COA-PWY: coenzyme A biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.5871920344
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	12.8437260596
PWY-6629: superpathway of L-tryptophan biosynthesis	12.2517082784
TRNA-CHARGING-PWY: tRNA charging	11.4862185074
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	11.2743921913
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	11.2682610552
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	11.2360680464
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	11.1794652083
ANAEROFRUCAT-PWY: homolactic fermentation	10.8802519736
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	10.4908548765
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	10.3328661187
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	5.3819086990
RHAMCAT-PWY: L-rhamnose degradation I	10.0556158714
RHAMCAT-PWY: L-rhamnose degradation I|g__Escherichia.s__Escherichia_coli	1.0001536894
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	9.6200992048
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Escherichia.s__Escherichia_coli	2.6899546624
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	9.4028815446
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	4.5847815440
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	9.2107463218
PWY0-1261: anhydromuropeptides recycling	9.1021692472
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	8.9504364620
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	4.5757688102
PWY-6630: superpathway of L-tyrosine biosynthesis	8.7823663986
PYRIDNUCSAL-PWY: NAD salvage pathway I	8.3784143632
PYRIDNUCSAL-PWY: NAD salvage pathway I|g__Escherichia.s__Escherichia_coli	1.3233891169
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	8.2506706025
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Escherichia.s__Escherichia_coli	2.9509992450
PENTOSE-P-PWY: pentose phosphate pathway	8.1096127062
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	8.1053070380
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Escherichia.s__Escherichia_coli	4.5915321736
PWY-7196: superpathway of pyrimidine ribonucleosides salvage	7.9784816422
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	7.6523338144
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation|g__Escherichia.s__Escherichia_coli	1.9936599434
PWY-7242: D-fructuronate degradation	7.3427259048
PWY-7242: D-fructuronate degradation|g__Escherichia.s__Escherichia_coli	2.2574652953
PPGPPMET-PWY: ppGpp biosynthesis	7.1355603230
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	7.0848939674
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	6.9435777473
HEMESYN2-PWY: heme biosynthesis II (anaerobic)|g__Escherichia.s__Escherichia_coli	3.9757401197
ENTBACSYN-PWY: enterobactin biosynthesis	6.7914501123
ENTBACSYN-PWY: enterobactin biosynthesis|g__Escherichia.s__Escherichia_coli	3.3758509281
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	6.7629297939
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	6.7357133680
PWY-5989: stearate biosynthesis II (bacteria and plants)	6.6530300753
GLYCOCAT-PWY: glycogen degradation I (bacterial)	6.5335556254
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	6.5139492827
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Escherichia.s__Escherichia_coli	2.4746472207
PWY-7199: pyrimidine deoxyribonucleosides salvage	6.4886353587
P441-PWY: superpathway of N-acetylneuraminate degradation	6.4818958660
PWY-5367: petroselinate biosynthesis	6.3252338403
PWY-5367: petroselinate biosynthesis|g__Eubacterium.s__Eubacterium_rectale	3.3207150693
PWY-5101: L-isoleucine biosynthesis II	6.3033499337
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	6.1935462429
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Escherichia.s__Escherichia_coli	1.4992583425
PWY-6168: flavin biosynthesis III (fungi)	5.9892234598
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	5.9757454735
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	5.8913101040
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	5.6027328251
PWY-6901: superpathway of glucose and xylose degradation	5.5353565569
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	5.4623548113
PWY-5083: NAD/NADH phosphorylation and dephosphorylation|g__Escherichia.s__Escherichia_coli	2.2968933068
PWY-4242: pantothenate and coenzyme A biosynthesis III	5.3571410557
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Escherichia.s__Escherichia_coli	1.9667807878
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	5.2881269657
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Collinsella.s__Collinsella_aerofaciens	3.4670252033
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	5.2810547433
PWY-7392: taxadiene biosynthesis (engineered)	5.2705917633
PWY66-400: glycolysis VI (metazoan)	5.1195612052
PWY-6353: purine nucleotides degradation II (aerobic)	5.0818652376
PWY-6353: purine nucleotides degradation II (aerobic)|g__Escherichia.s__Escherichia_coli	1.9357762621
PWY-6859: all-trans-farnesol biosynthesis	4.8459284099
PWY-6859: all-trans-farnesol biosynthesis|g__Escherichia.s__Escherichia_coli	2.3135209817
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	4.6320033202
TCA: TCA cycle I (prokaryotic)	4.6017982801
TCA: TCA cycle I (prokaryotic)|g__Escherichia.s__Escherichia_coli	2.0455041184
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	4.5804726741
